0.279,-114549,-237400,-74898.6,-60937.5,-45669.3,-30056.6,30056.6,0
0.28,-107190,-238340,-73999.6,-61513.5,-46191.2,-30568.9,30568.9,0
0.281,-99797.5,-238834,-72978.5,-61937,-46653.8,-30980,30980,0
0.282,-92397.3,-238892,-71839.5,-62206.7,-47058.5,-31286.8,31286.8,0
0.283,-85015.1,-238528,-70588.8,-62323.6,-47408,-31487.9,31487.9,0
0.284,-77675.8,-237760,-69233.9,-62290.7,-47706.2,-31583.6,31583.6,0
0.285,-70403,-236609,-67783.8,-62112.9,-47958.1,-31576,31576,0
0.286,-63219,-235101,-66248.6,-61797.2,-48169.9,-31468.9,31468.9,0
0.287,-56144.1,-233262,-64639.7,-61352.3,-48348.7,-31268,31268,0
0.288,-49196.5,-231121,-62969.4,-60788.5,-48502.8,-30980.2,30980.2,0
0.289,-42392.4,-228709,-61250.7,-60117.4,-48640.9,-30613.9,30613.9,0
0.29,-35745.3,-226055,-59496.9,-59351.6,-48772.8,-30178.6,30178.6,0
0.291,-29266.6,-223189,-57721.9,-58504.6,-48908.6,-29684.7,29684.7,0
0.292,-22965.5,-220143,-55939.9,-57590.1,-49059,-29143.3,29143.3,0
0.293,-16848.9,-216944,-54164.8,-56622.2,-49235.1,-28565.9,28565.9,0
0.294,-10922.1,-213618,-52410.7,-55615,-49448.2,-27964.5,27964.5,0
0.295,-5188.69,-210190,-50691.6,-54582.2,-49709.8,-27350.9,27350.9,0
0.296,349.038,-206681,-49021.4,-53537.1,-50031.9,-26736.9,26736.9,0
0.297,5689.62,-203111,-47413.7,-52492.4,-50426.2,-26134.1,26134.1,0
0.298,10832.1,-199496,-45882.1,-51459.9,-50904.8,-25553.7,25553.7,0
0.299,15775.8,-195848,-44440.2,-50450.9,-51480,-25006.4,25006.4,0
0.3,20519.5,-192178,-43101.7,-49475.5,-52164.2,-24502.6,24502.6,0
0.301,25061.5,-188493,-41880.1,-48543,-52970,-24051.8,24051.8,0
0.302,29399.2,-184796,-40789.8,-47661.8,-53910.4,-23663.3,23663.3,0
0.303,33528.1,-181090,-39844.9,-46839.4,-54998.6,-23345.5,23345.5,0
0.304,37442.3,-177372,-39060.8,-46082.1,-56248.4,-23106.3,23106.3,0
0.305,41133.5,-173640,-38453,-45395.9,-57674,-22953,22953,0
0.306,44591.1,-169888,-38038.3,-44785.4,-59290.2,-22892.4,22892.4,0
0.307,47801.6,-166108,-37834.5,-44254.8,-61112.6,-22930.4,22930.4,0
0.308,50748.3,-162291,-37860.6,-43807.3,-63157.3,-23072.7,23072.7,0
0.309,53411.2,-158426,-38136.7,-43445.7,-65441.5,-23324.1,23324.1,0
0.31,55766.8,-154502,-38684.8,-43171.7,-67983.1,-23688.9,23688.9,0
0.311,57787.8,-150507,-39528.2,-42986.6,-70800.9,-24170.6,24170.6,0
0.312,59442.9,-146427,-40691.9,-42890.8,-73914.7,-24772.1,24772.1,0
0.313,60696.9,-142250,-42202.8,-42884.3,-77345.2,-25495.4,25495.4,0
0.314,61510.6,-137964,-44089.1,-42966.2,-81113.9,-26341.6,26341.6,0
0.315,61840.8,-133556,-46381,-43134.6,-85243.1,-27310.8,27310.8,0
0.316,61640.8,-129017,-49109.8,-43387.3,-89755.6,-28402,28402,0
0.317,60860.3,-124337,-52308.3,-43720.7,-94674.7,-29612.8,29612.8,0
0.318,59446.3,-119509,-56010.1,-44130.7,-100024,-30939.4,30939.4,0
0.319,57343.4,-114529,-60249.3,-44611.7,-105827,-32376.2,32376.2,0
0.32,54494.7,-109395,-65060.1,-45157.4,-112105,-33915.9,33915.9,0
0.321,50843,-104107,-70475.8,-45760.1,-118881,-35549.3,35549.3,0
0.322,46331.8,-98673.1,-76528.4,-46410.8,-126175,-37264.9,37264.9,0
0.323,40906.5,-93100.8,-83247.6,-47099.3,-134003,-39049,39049,0
0.324,34516.6,-87404.5,-90659.7,-47813.9,-142381,-40885.5,40885.5,0
0.325,27116.9,-81602.6,-98786.6,-48541.5,-151319,-42755.8,42755.8,0
0.326,18669.8,-75718,-107644,-49267.9,-160822,-44639.1,44639.1,0
0.327,9146.9,-69778.5,-117242,-49977.2,-170892,-46511.9,46511.9,0
0.328,3411.73,-64590.1,-121063,-48763.2,-174282,-45993.5,45993.5,0
0.329,3858.7,-60697.7,-116692,-45237.8,-168560,-42532.4,42532.4,0
0.33,8039.3,-57768,-107986,-40763.7,-158200,-37788,37788,0
0.331,15575.7,-55719.5,-95785.2,-35722.2,-144246,-32222.7,32222.7,0
0.332,25956.3,-54412.9,-80975.6,-30449.9,-127753,-26256.4,26256.4,0
0.333,38596.2,-53677.1,-64418.7,-25224.9,-109710,-20245.8,20245.8,0
